Date,Open,High,Low,Close,Adj Close,Volume
2001-02-26,1.392013,1.401263,1.373515,1.396638,0.883097,4491169
2001-02-27,1.404962,1.415137,1.387389,1.405425,0.888654,6192299
2001-02-28,1.405887,1.413287,1.399413,1.405887,0.888946,4460009
2001-03-01,1.401725,1.433635,1.401725,1.433173,0.906199,6838859
2001-03-02,1.447509,1.452134,1.433635,1.434098,0.906784,12697251
2001-03-05,1.426698,1.464158,1.426698,1.459533,0.922866,7918015
2001-03-06,1.466008,1.505317,1.457221,1.503929,0.950938,18621550
2001-03-07,1.503929,1.630182,1.503005,1.590873,1.005913,33987079
2001-03-08,1.590873,1.634807,1.573299,1.618620,1.023457,23134256
2001-03-09,1.618620,1.646368,1.602897,1.632032,1.031938,13404118
2001-03-12,1.641743,1.795281,1.627870,1.759672,1.112645,29902451
2001-03-13,1.758284,1.780482,1.708801,1.715738,1.084865,19665374
2001-03-14,1.705563,1.835053,1.701864,1.796669,1.136038,21016747
2001-03-15,1.796669,1.816555,1.780482,1.808230,1.143348,8994988
2001-03-16,1.804530,1.819329,1.738861,1.779557,1.125218,14887761
2001-03-19,1.775858,1.803606,1.743485,1.780020,1.125511,6221296
2001-03-20,1.775858,1.809155,1.757359,1.774933,1.122295,9795700
2001-03-21,1.780020,1.805918,1.778633,1.794356,1.134576,7904479
2001-03-22,1.798981,1.932633,1.798981,1.916909,1.212066,25295164
2001-03-23,1.916909,1.949744,1.862801,1.892398,1.196568,22239266
2001-03-26,1.895173,2.057960,1.895173,2.053336,1.298329,20551953
2001-03-27,2.081083,2.108369,2.048711,2.051023,1.296867,15818235
2001-03-28,2.050098,2.219822,2.050098,2.155078,1.362661,19247135
2001-03-29,2.173576,2.256819,2.164327,2.229997,1.410033,18667046
2001-03-30,2.242945,2.307690,2.187450,2.255894,1.426407,19895079
2001-04-02,2.298441,2.312777,2.224447,2.263756,1.431379,18307190
2001-04-03,2.242945,2.288729,2.233696,2.263756,1.431379,10898448
2001-04-04,2.266069,2.266069,2.137504,2.196699,1.388978,21464696
2001-04-05,2.187450,2.210573,2.129642,2.182825,1.380206,12557239
2001-04-06,2.196699,2.289192,2.182825,2.249882,1.422606,11820467
2001-04-09,2.252195,2.293354,2.252195,2.275318,1.438689,10025189
2001-04-10,null,null,null,null,null,null
2001-04-11,2.303066,2.354399,2.286879,2.303066,1.456234,11623024
2001-04-12,2.312777,2.358561,2.279018,2.320639,1.467345,8221131
2001-04-13,2.326189,2.552333,2.303066,2.543547,1.608291,26667144
2001-04-16,2.561120,2.690610,2.557420,2.686910,1.698940,29297689
2001-04-17,2.696159,2.737781,2.636039,2.727607,1.724673,23599050
2001-04-18,2.737781,2.920454,2.710496,2.899643,1.833452,35062106
2001-04-19,2.913517,3.089253,2.774778,2.811775,1.780732,78551457
2001-04-20,2.774778,2.779403,2.573144,2.608291,1.651863,59622066
2001-04-23,2.578694,2.869121,2.496375,2.821024,1.786590,65790212
2001-04-24,2.811775,2.856172,2.739631,2.765529,1.751445,39665608
2001-04-25,2.735006,2.821024,2.652688,2.739631,1.735042,23257596
2001-04-26,2.742406,2.848772,2.689685,2.797901,1.771946,25747687
2001-04-27,2.774778,2.853397,2.756280,2.782177,1.761988,13469615
2001-04-30,2.784027,2.811775,2.682285,2.685060,1.700482,17421768
2001-05-01,null,null,null,null,null,null
2001-05-02,null,null,null,null,null,null
2001-05-03,null,null,null,null,null,null
2001-05-04,null,null,null,null,null,null
2001-05-07,null,null,null,null,null,null
2001-05-08,2.680436,2.710033,2.634189,2.642514,1.673537,9985596
2001-05-09,2.640664,2.669336,2.543547,2.581468,1.634876,14340268
2001-05-10,2.582393,2.695234,2.582393,2.636039,1.669436,10964820
2001-05-11,2.645288,2.705409,2.645288,2.673961,1.693453,7436669
2001-05-14,2.642514,2.691535,2.617541,2.631414,1.666508,11970890
2001-05-15,2.636039,2.858021,2.622165,2.806226,1.777218,24105091
2001-05-16,2.833973,3.039307,2.807150,2.978262,1.886171,56966740
2001-05-17,3.006010,3.235391,3.006010,3.235391,2.049014,80687963
2001-05-18,3.274238,3.311235,3.105902,3.226142,2.043156,50121567
2001-05-21,3.226142,3.252965,3.159547,3.211343,2.033784,23355734
2001-05-22,3.211343,3.225217,3.080004,3.087403,1.955292,25149444
